FORWARD_TEXT_FORMAT_1.0
STDEP =  2325.0000
ENDEP =  3749.5000
RLEV  =     0.1250
CURVENAME =  GR, SP, CALI, C13, C24, RT, RI, RXO, AC, CNL, DEN, SH, POR, GR_CMR, CMRP_A, CMEF_17, CMFF_6, CMFF_20, KTIM_20, KSDR_20, SO, DEVI, AZIM
END
#DEPTH            GR         SP       CALI        C13        C24         RT         RI        RXO         AC        CNL        DEN         SH        POR     GR_CMR     CMRP_A    CMEF_17     CMFF_6    CMFF_20    KTIM_20    KSDR_20         SO       DEVI       AZIM
2603.6250      58.341    -28.993      1.653      1.653      2.071   1597.362      0.744      0.698    129.577     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.237     66.152
2603.7500      58.919    -28.981      1.649      1.649      2.072   1667.713      0.688      0.698    127.611     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.228     66.627
2603.8750      59.418    -28.959      1.646      1.646      2.073   1640.420      2.129      0.698    123.574     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.219     67.613
2604.0000      59.506    -28.930      1.644      1.644      2.074   1609.049      2.953      0.698    118.511     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.212     68.928
2604.1250      58.481    -28.903      1.643      1.643      2.074   1652.054      3.276      0.698    115.319     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.206     69.854
2604.2500      57.222    -28.879      1.643      1.643      2.074   1770.184      2.985      0.698    113.758     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.201     70.816
2604.3750      56.425    -28.861      1.645      1.645      2.072   1892.954      1.903      0.698    112.777     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.196     71.903
2604.5000      56.292    -28.850      1.648      1.648      2.071   1928.409      0.227      0.698    110.937     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.191     72.938
2604.6250      55.348    -28.844      1.649      1.649      2.072   1893.684      0.433      0.698    106.962     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.187     73.602
2604.7500      55.695    -28.838      1.649      1.649      2.073   1788.798      4.438      0.698    103.925     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.182     74.043
2604.8750      56.426    -28.829      1.650      1.650      2.073   1852.153      5.400      0.698    103.582     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.178     74.741
2605.0000      57.362    -28.816      1.652      1.652      2.072   1953.786      4.417      0.698    107.398     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.174     75.897
2605.1250      58.479    -28.795      1.654      1.654      2.070   1967.551      3.531      0.698    116.551     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.171     77.329
2605.2500      59.820    -28.762      1.656      1.656      2.069   1884.545      3.895      0.698    131.688     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.169     78.382
2605.3750      61.312    -28.703      1.656      1.656      2.070   1874.113      5.139      0.698    145.030     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.167     78.445
2605.5000      61.591    -28.621      1.656      1.656      2.070   1735.412      7.292      0.698    149.290     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.165     78.586
2605.6250      61.163    -28.519      1.656      1.656      2.071   1731.711      4.682      0.698    148.998     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.164     79.073
2605.7500      60.150    -28.400      1.656      1.656      2.071   1771.215      1.496      0.698    147.987     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.164     79.791
2605.8750      58.595    -28.271      1.656      1.656      2.072   1700.635      3.449      0.698    149.352     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.163     80.489
2606.0000      56.964    -28.149      1.657      1.657      2.072   1849.845      2.575      0.698    155.353     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.163     81.160
2606.1250      55.839    -28.057      1.656      1.656      2.072   1604.847      3.229      0.698    169.050     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.162     81.678
2606.2500      54.524    -27.998      1.653      1.653      2.071   1498.109      3.511      0.698    183.683     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.162     82.094
2606.3750      53.158    -27.969      1.650      1.650      2.072   1478.406      3.251      0.698    194.576     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.162     82.861
2606.5000      51.970    -27.965      1.646      1.646      2.072   1519.524      2.638      0.698    200.161     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.161     84.252
2606.6250      51.060    -27.975      1.644      1.644      2.073   1688.937      2.126      0.698    202.448     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.161     86.196
2606.7500      48.671    -27.984      1.644      1.644      2.073   1724.190      4.116      0.698    203.128     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.161     87.681
2606.8750      45.838    -27.984      1.645      1.645      2.072   1746.084      1.885      0.698    200.909     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.161     88.759
2607.0000      43.211    -27.979      1.646      1.646      2.071   1852.637      0.625      0.698    195.425     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.161     89.834
2607.1250      41.044    -27.972      1.647      1.647      2.071   1954.192      0.518      0.698    189.586     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.161     90.413
2607.2500      39.333    -27.968      1.648      1.648      2.070   1928.085      0.461      0.698    186.249     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.161     90.417
2607.3750      37.815    -27.968      1.651      1.651      2.070   1763.899      1.350      0.698    184.364     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.163     92.006
2607.5000      38.229    -27.971      1.653      1.653      2.070   1615.317      2.359      0.698    176.649     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.164     93.639
2607.6250      40.250    -27.970      1.654      1.654      2.071   1563.669      2.312      0.698    163.308     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.166     95.301
2607.7500      43.312    -27.962      1.652      1.652      2.072   1607.682      1.937      0.698    150.501     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.167     96.657
2607.8750      46.628    -27.944      1.650      1.650      2.074   1677.722      1.483      0.698    141.271     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.169     97.587
2608.0000      49.363    -27.914      1.646      1.646      2.076   1669.437      0.718      0.698    135.273     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.171     98.198
2608.1250      51.269    -27.880      1.642      1.642      2.078   1664.465      0.786      0.698    135.417     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.174     98.586
2608.2500      52.575    -27.856      1.642      1.642      2.077   1686.512      2.367      0.698    135.207     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.176     98.882
2608.3750      52.798    -27.848      1.645      1.645      2.075   1710.996      1.842      0.698    129.426     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.179     98.965
2608.5000      52.336    -27.863      1.650      1.650      2.072   1738.526      3.712      0.698    116.169     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.182     98.910
2608.6250      51.687    -27.905      1.654      1.654      2.070   1753.395      8.221      0.698     98.341     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.184     99.000
2608.7500      50.935    -27.974      1.655      1.655      2.070   1688.324      1.014      0.698     86.863     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.188     99.838
2608.8750      50.634    -28.063      1.655      1.655      2.069   1698.845      0.757      0.698     84.083     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.193     98.401
2609.0000      50.292    -28.156      1.655      1.655      2.069   1728.964      0.826      0.698     82.821     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.199     97.289
2609.1250      50.253    -28.244      1.655      1.655      2.070   1730.607      3.755      0.698     81.980     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.207     95.901
2609.2500      50.464    -28.317      1.654      1.654      2.072   1698.687      6.708      0.698     80.752     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.215     94.286
2609.3750      50.666    -28.365      1.653      1.653      2.074   1655.793      4.367      0.698     78.592     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.225     92.993
2609.5000      51.363    -28.379      1.651      1.651      2.075   1586.649      1.876      0.698     75.628     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.235     92.187
2609.6250      52.080    -28.364      1.648      1.648      2.076   1680.562      2.410      0.698     75.369     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.246     91.978
2609.7500      52.811    -28.323      1.646      1.646      2.076   1799.145      4.817      0.698     75.811     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.259     92.311
2609.8750      53.477    -28.259      1.644      1.644      2.076   1887.284      7.018      0.698     75.556     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.272     92.332
2610.0000      53.866    -28.179      1.644      1.644      2.076   1886.513      7.781      0.698     73.796     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.287     91.921
2610.1250      53.603    -28.089      1.646      1.646      2.076   1712.099      7.805      0.698     70.620     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.302     92.478
2610.2500      52.181    -28.013      1.647      1.647      2.076   1654.173      4.262      0.698     68.173     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.318     89.291
2610.3750      50.433    -27.964      1.647      1.647      2.076   1645.815      1.510      0.698     66.954     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.334     87.573
2610.5000      48.636    -27.945      1.647      1.647      2.075   1678.793      2.335      0.698     66.344     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.351     86.324
2610.6250      46.767    -27.956      1.647      1.647      2.074   1708.730      4.765      0.698     65.885     44.948      1.970  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      1.368     85.329
